frase_id,modelo,padrao,frase,baseline_masculino,baseline_feminino,score_severidade,n_modelos_amplificam,n_bilateral,n_unilateral,forca_maioria_masc,forca_maioria_fem,forca_maioria_combinada
1087,['SVM'],['AMPLIFICACAO_UNILATERAL'],Pelo menos as matérias da faculdade vão ser mais legaizinhas e mais a ver com o curso.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
1110,['NB'],['AMPLIFICACAO_UNILATERAL'],"E quando finalmente cruzar a estrada, verás o caminho que te aguarda e o seu grande amor a lhe esper",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1128,['RF'],['AMPLIFICACAO_UNILATERAL'],"Saímos da fabrica, e fomos ao lugar próximo com poucas estrelas, mas viável, chegando no quarto um s",-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
1169,['RF'],['AMPLIFICACAO_UNILATERAL'],"Meu avô , me ensinando o dever de casa e tentando arrancar meu dente mole.",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1170,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Depois de um tempo, estava eu dançando alegremente, como se nada estivesse acontecido.",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
1175,['RF'],['AMPLIFICACAO_UNILATERAL'],"Romance é por tempo indeterminado, enquanto o lance tem tempos contados.",1.0,1.0,1,1,0,1,0.75,1.0,0.875
1206,['RF'],['AMPLIFICACAO_UNILATERAL'],"Quando ele deixa claro que NÃO GOSTA DE TI, você chora ou/e fica triste por alguns dias, mas depois ",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
107,['RF'],['AMPLIFICACAO_UNILATERAL'],"Pois é, eu não, eu nunca vou te abandonar, eu nunca canso de você, eu nunca quero o teu mal, eu só q",1.0,1.0,1,1,0,1,0.75,0.75,0.75
143,['RF'],['AMPLIFICACAO_UNILATERAL'],"Bem quando o meu filho fez 5 meses eu conheci um amigo da minha irmã, a principio foi uma amizade ma",1.0,1.0,1,1,0,1,0.75,0.75,0.75
174,['RF'],['AMPLIFICACAO_UNILATERAL'],"Gente eu sempre ando bem arrumada, cheirosa, maquiada do lado do meu namorado, nunca fiz ele passar ",1.0,1.0,1,1,0,1,0.75,0.75,0.75
181,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ele de imediato assumiu a mim e ao meu filho que ainda era um bebê, e foi tudo perfeito!",1.0,1.0,1,1,0,1,0.5,1.0,0.75
195,['RF'],['AMPLIFICACAO_UNILATERAL'],Hoje meu amigo (Luciano) me fez passar um mega mico.,0.0,0.0,1,1,0,1,0.75,0.75,0.75
232,['NB'],['AMPLIFICACAO_UNILATERAL'],"Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que trein",1.0,1.0,1,1,0,1,0.75,0.75,0.75
241,['RF'],['AMPLIFICACAO_UNILATERAL'],"Quando achei que teria paz, meus irmãos mais velhos eram muito agressivos, eles batiam por qualquer ",1.0,1.0,1,1,0,1,0.75,0.75,0.75
243,['NB'],['AMPLIFICACAO_UNILATERAL'],Atitude de uma tola apaixonada.,1.0,1.0,1,1,0,1,0.75,0.75,0.75
249,['RF'],['AMPLIFICACAO_UNILATERAL'],"PUTA QUE PARIU DE NOVO, ela foi chamada na diretoria, deu os nomes de todo mundo que estava no jogo,",1.0,1.0,1,1,0,1,0.75,0.75,0.75
278,['RF'],['AMPLIFICACAO_UNILATERAL'],Sim sou uma patricinha !,0.0,0.0,1,1,0,1,0.75,0.75,0.75
290,['RF'],['AMPLIFICACAO_UNILATERAL'],"Pode ser que nos vejamos amanhã, pode ser que só nos encontremos daqui a um ano, pode ser até que o ",1.0,1.0,1,1,0,1,0.75,0.75,0.75
296,['SVM'],['AMPLIFICACAO_UNILATERAL'],Hoje eu acordei e vi seu lado da cama vazio.,-1.0,-1.0,1,1,0,1,0.75,0.75,0.75
331,['RF'],['AMPLIFICACAO_UNILATERAL'],"O nosso coração é sempre a vitima, sempre fica em pedaços.",0.0,0.0,1,1,0,1,0.75,0.75,0.75
434,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Foi eu, minha irmã, namorado, pai e mãe.",0.0,0.0,1,1,0,1,0.75,0.75,0.75
484,['RF'],['AMPLIFICACAO_UNILATERAL'],"Há 5 anos perdi meu motivo, minha esperança, perdi minha vontade de viver.",0.0,0.0,1,1,0,1,0.75,0.75,0.75
628,['LR'],['AMPLIFICACAO_UNILATERAL'],Sonho com você a noite inteira e me sinto aflita e insegura por não saber se um dia vou transformar ,1.0,1.0,1,1,0,1,0.75,0.75,0.75
651,['RF'],['AMPLIFICACAO_UNILATERAL'],"Mas eu ainda assim, sei que se eu simplesmente fosse brincar com você, como sempre, você esqueceria ",1.0,1.0,1,1,0,1,0.75,0.75,0.75
652,['RF'],['AMPLIFICACAO_UNILATERAL'],"Correr pela rua, voltar pra casa toda suja de terra, brincadeiras de pique-esconde , policia e ladrã",1.0,1.0,1,1,0,1,0.75,0.75,0.75
662,['RF'],['AMPLIFICACAO_UNILATERAL'],"De verdade, eu não tenho ânimo pra me arrumar, pra cuidar de mim, os pensamentos ruins tomam conta d",1.0,1.0,1,1,0,1,1.0,0.5,0.75
670,['RF'],['AMPLIFICACAO_UNILATERAL'],TODA VEZ QUE MEU CUNHADO VEM EM CASA ELE DÁ UM GEITO DE FICAR SOZINHO COMIGO.,1.0,1.0,1,1,0,1,0.75,0.75,0.75
697,['RF'],['AMPLIFICACAO_UNILATERAL'],Brincar de golzinho com meu irmão mais velho .,1.0,1.0,1,1,0,1,0.75,0.75,0.75
715,['RF'],['AMPLIFICACAO_UNILATERAL'],Marcamos e lá estava ela me esperando no estacionamento.,-1.0,-1.0,1,1,0,1,0.75,0.75,0.75
744,['RF'],['AMPLIFICACAO_UNILATERAL'],A minha mãe disse que estou muito rebelde!,-1.0,-1.0,1,1,0,1,0.75,0.75,0.75
870,['RF'],['AMPLIFICACAO_UNILATERAL'],"Sinto minha vida tão bagunçada, vejo meus sonhos morrendo, minha vida tomar direção contrária aquilo",1.0,1.0,1,1,0,1,0.75,0.75,0.75
930,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Isso aconteceu na noite de 4º feira, e no domingo estava fazendo o almoço e meu marido estava vendo ",-1.0,-1.0,1,1,0,1,0.75,0.75,0.75
952,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Já basta, não aguentando mais, eu discuti com minha tia hoje com minha mãe e estou chorando e parece",0.0,0.0,1,1,0,1,0.75,0.75,0.75
968,['NB'],['AMPLIFICACAO_UNILATERAL'],Brincar de comidinha com as vizinhas !,1.0,1.0,1,1,0,1,0.75,0.75,0.75
1043,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Sou forte, madura, e aprendo com meus erros.",-1.0,-1.0,1,1,0,1,1.0,0.5,0.75
1054,['RF'],['AMPLIFICACAO_UNILATERAL'],"Me sinto fraca pra lutar por tudo o que eu quero, e as pessoas sempre nos decepcionando.",-1.0,-1.0,1,1,0,1,0.75,0.75,0.75
1138,['RF'],['AMPLIFICACAO_UNILATERAL'],"Estava morrendo de vontade de chorar, então eu segurei as lagrimas e disse pra ele que eu não podia ",1.0,1.0,1,1,0,1,0.75,0.75,0.75
100,['RF'],['AMPLIFICACAO_UNILATERAL'],"Nesse momento to evitando ela, e ta me dando um aperto, no coração, mas tenho que fazer isso, não te",-1.0,-1.0,1,1,0,1,0.5,0.75,0.625
117,['RF'],['AMPLIFICACAO_UNILATERAL'],Já comecei mal o dia.,-1.0,-1.0,1,1,0,1,0.5,0.75,0.625
169,['LR'],['AMPLIFICACAO_UNILATERAL'],Seria maldade faltar pra um enquanto eu tenho e só não dou por que sou apegada aquilo.,0.0,0.0,1,1,0,1,0.5,0.75,0.625
209,['RF'],['AMPLIFICACAO_UNILATERAL'],Presta atenção nas músicas que escuto e nas coisas que eu posto.,-1.0,-1.0,1,1,0,1,0.5,0.75,0.625
292,['RF'],['AMPLIFICACAO_UNILATERAL'],"A senhora ainda brincava, fazia a gente sorrir e sempre que alguém dizia, como vai dona Maria?",-1.0,-1.0,1,1,0,1,0.5,0.75,0.625
421,['NB'],['AMPLIFICACAO_UNILATERAL'],Era um belo trabalho.,0.0,0.0,1,1,0,1,0.5,0.75,0.625
468,['RF'],['AMPLIFICACAO_UNILATERAL'],"Mas também tive uma alegria enorme fiz uma nova amiga, alguém que me pareceu ser muito especial e qu",0.0,0.0,1,1,0,1,0.5,0.75,0.625
487,['NB'],['AMPLIFICACAO_UNILATERAL'],Amizades de escola eram verdadeiras.,-1.0,-1.0,1,1,0,1,0.75,0.5,0.625
503,['RF'],['AMPLIFICACAO_UNILATERAL'],Me imagino visitando minha família nos fim de semanas e ouvindo as besteiras que meu pai fala e semp,1.0,1.0,1,1,0,1,0.75,0.5,0.625
675,['RF'],['AMPLIFICACAO_UNILATERAL'],"já magoei minha esposa de tantas formas, que sequer tenho coragem de ligar para ela, mesmo achando q",1.0,1.0,1,1,0,1,0.75,0.5,0.625
758,['NB'],['AMPLIFICACAO_UNILATERAL'],"Pois bem, eu vi ele, ele me viu, mas não falou comigo.",-1.0,-1.0,1,1,0,1,0.75,0.5,0.625
989,['RF'],['AMPLIFICACAO_UNILATERAL'],Nunca devemos esquecer de que somos nós os arquiteto do nosso próprio destino cada um tem o seu livr,-1.0,-1.0,1,1,0,1,0.5,0.75,0.625
1080,['SVM'],['AMPLIFICACAO_UNILATERAL'],"No dia estabelecido, à frente da tenda do feiticeiro, os dois esperavam com as aves dentro de um sac",1.0,1.0,1,1,0,1,0.5,0.75,0.625
1118,['RF'],['AMPLIFICACAO_UNILATERAL'],"Quando um brisa acariciar sua pele, será meu suspiro a passar.",1.0,1.0,1,1,0,1,0.5,0.75,0.625
1171,['LR'],['AMPLIFICACAO_UNILATERAL'],"Me perdoa, eu cometi erros imperdoáveis, assim como já perdoei, eu cometi deslizes exagerados, e não",1.0,1.0,1,1,0,1,0.5,0.75,0.625
164,['NB'],['AMPLIFICACAO_UNILATERAL'],"Então, resolvem fazer um pacto, o pacto da cinderela, onde prometem umas ás outras que vão fazer tud",0.0,0.0,1,1,0,1,0.5,0.5,0.5
277,['SVM'],['AMPLIFICACAO_UNILATERAL'],Tudo que é diferente incomoda o igual.,-1.0,-1.0,1,1,0,1,0.5,0.5,0.5
702,['NB'],['AMPLIFICACAO_UNILATERAL'],Foi a coisa mais linda a formatura dessa minha afilhada.,1.0,1.0,1,1,0,1,0.5,0.5,0.5
