modelo,fold,frase_id,frase,real_masculino,real_feminino,pred_masculino,pred_feminino,concordancia_real,concordancia_pred
SVM,5,753,Pior é que eu gostei dele também.,0,0,1,-1,1,0
SVM,5,757,"Esse é um local de muitos desabafos e eu me sinto meio mãezona de muitos que escrevem, pois sou mais",-1,-1,1,-1,1,0
SVM,5,759,"Eu e Carol estamos cada vez mais amigas, adoro ela.",-1,0,-1,-1,0,1
SVM,5,761,á havíamos ficado antes e foi muito louco ela já havia me chupado até eu gozar na boca dela.,0,0,-1,-1,1,1
SVM,5,763,Sou seletiva em minhas amizades.,0,0,-1,0,1,0
SVM,5,764,Hoje acaba uma guerra.,0,1,1,1,0,1
SVM,5,765,"Ainda passo todos os natais de lá pra frente sozinha, e páscoas também.",1,1,1,1,1,1
SVM,5,768,"Não conseguia responder, não chorava, não sorria, simplesmente sentei no chão do banheiro olhando pa",0,0,-1,-1,1,1
SVM,5,771,"Ficar sem você é ter a noção do tempo e não saber preenchê-lo, é perder a paz e conhecer a ausência ",-1,-1,-1,1,1,0
SVM,5,775,Meus olhos começam a se encher de lágrimas.,1,1,0,-1,1,0
SVM,5,776,"Ela não pode sair aqui sem ele, apenas ficar em casa!",0,-1,1,1,0,1
SVM,5,779,Também comprei abóbora e me dirigi ao caixa pagador.,0,0,1,-1,1,0
SVM,5,785,Pra quê ela mente desse jeito?,0,0,1,1,1,1
SVM,5,787,Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música.,1,1,1,-1,1,0
SVM,5,801,"Luana minha amiga me levou pra um culto evangélico para o pastor falar comigo, eu liguei pro meu nam",1,1,-1,1,1,0
SVM,5,802,Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que ,0,-1,-1,0,0,0
SVM,5,811,Mas não é por isso se sente necessidade de viver anunciando suas qualidades.,1,1,-1,-1,1,1
SVM,5,820,"Ele me dizia tenho certeza de que a gente nunca vai fazer essas coisas que conversamos, mas tudo bem",0,-1,-1,-1,0,1
SVM,5,824,"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam",1,0,1,1,0,1
SVM,5,825,"Quando meus pais se divorciaram, não me restou mais nada.",1,1,1,0,1,0
SVM,5,827,Sempre vou lembrar com carinho de tudo o que vivi com você.,0,0,1,1,1,1
SVM,5,832,"Depois de mais uma vez ter tido provas de que esse alguém não me quer , decidi que vou esquece-lo.",1,1,-1,-1,1,1
SVM,5,833,Portanto peço que ele seja muito feliz para onde for que seja lá prospero.,-1,1,1,1,0,1
SVM,5,835,"Nunca passei fome e nem tive doença, agradeço a Deus por ter meus dois olhos,",0,0,1,1,1,1
SVM,5,842,"Ficamos namorando até o meu filho fazer um ano então nos casamos, compramos nossa casa e começamos u",0,0,1,-1,1,0
SVM,5,859,"Conheci meu namorado no dia do meu aniversário de 19 anos, nós fazíamos curso técnico na mesma escol",-1,-1,-1,-1,1,1
SVM,5,860,"Quando eu era criança, assistia aos desenhos do Ligeirinho e me encantava ao ver aqueles feijões mex",1,0,1,1,0,1
SVM,5,867,"Quando acordei, meu namorado estava com a mão na minha cintura, me abraçando, e com a cabeça perto d",-1,-1,1,1,1,1
SVM,5,871,Indiretas afetam o meu mau humor e só faz vc ser mais repugnante pra mim.,1,1,0,-1,1,0
SVM,5,874,Estar sozinho é fechar as mãos no nada quando se atravessa a rua correndo e não se tem uma mão para ,1,1,1,1,1,1
SVM,5,876,A minha prima de 4 anos estava na sala conversando com minha mãe ai eu simplesmente terminei e fui p,-1,-1,-1,0,1,0
SVM,5,880,"O caso é não fica atrás dele, sei que é difícil não demonstrar o que sente, mas pode ter certeza, el",-1,-1,1,0,1,0
SVM,5,895,"Quando a água do mar te acalmar, será o meu abraço que você irá sentir.",1,1,-1,-1,1,1
SVM,5,896,"Não foi bem uma transa, mas foi legal.",1,1,1,1,1,1
SVM,5,904,Mas uma hora eu vou ter que aprender a conviver com isso.,0,1,0,0,0,1
SVM,5,916,Aos 5 anos de idade eu quase morri!,-1,1,1,0,0,0
SVM,5,928,Na minha escola é cheio de rockeiros e as patricinhas que tinham lá normalmente se tornaram umas vad,0,0,1,1,1,1
SVM,5,934,Me senti a pessoa mais sem chão do mundo.,1,1,-1,1,1,0
SVM,5,937,Assim que subir a Erika vai te olhar com aqueles olhos de reprovação.,-1,-1,-1,-1,1,1
SVM,5,946,Será que ele vai começar a me analisar?,0,0,1,1,1,1
SVM,5,965,"Nos dias de chuva ou quando tinha pesadelo , ir correndo pra cama dos meus pais , ou dormir do lado ",1,1,1,-1,1,0
SVM,5,973,Fui na psiquiatra e ela me passou risperidona.,1,1,1,-1,1,0
SVM,5,976,"Presta atenção rapaz, ela da risada das suas piadas mais idiotas.",-1,-1,-1,-1,1,1
SVM,5,980,Ansioso por um abraço apertado e beijo na testa.,-1,-1,-1,-1,1,1
SVM,5,982,"Os geminianos sempre são muito expressivos e falam muito com as mãos, sempre contando fatos que lhes",1,1,1,-1,1,0
SVM,5,987,Desculpa por ter cometido um erro tão grande e imperdoável.,-1,0,1,1,0,1
SVM,5,1001,"Eu sabia que você tinha sumido de algum modo, mas queria evitar isso, queria mentir pra mim mesma.",-1,-1,1,-1,1,0
SVM,5,1003,"Bem, eu não aguento mais essa ansiedade.",-1,-1,1,1,1,1
SVM,5,1005,Pelo menos pornografia não engorda.,-1,-1,1,0,1,0
SVM,5,1006,Teve uma matéria que eu atingi o limite de faltas; outra que passei pescando; teve um trabalho que e,1,0,0,0,0,1
SVM,5,1015,Quando o cara tá interessado em mim as vezes eu não tô interessada no cara ou todo mundo ta interess,1,1,0,0,1,1
SVM,5,1022,"Cara, eu não aguento mais o Douglas, garoto chato!",0,0,1,1,1,1
SVM,5,1023,"Acordamos bem cedo, voltamos para casa dela, logo chegaria o caminhão para levar a mudança, tinha as",0,0,1,1,1,1
SVM,5,1026,"Eu realmente precisava lhe dizer isso, não aguentava mais.",0,0,1,1,1,1
SVM,5,1036,"Não acho minha vida uma desgraça, apesar do TOC, autoestima baixa, ansiedade, insônia, pânico, probl",1,1,1,1,1,1
SVM,5,1038,"Então, porque você garota não para de se interessar por aquele menino que tem coragem de chegar em v",-1,-1,1,1,1,1
SVM,5,1044,Eu não me considero uma pessoa de sorte.,1,1,1,1,1,1
SVM,5,1048,"Mas foi em uma semana, muito bem planejada por mim, que enfim ocorreu o nosso encontro dos sonhos.",-1,-1,1,0,1,0
SVM,5,1049,Foi Deus usando a boca de uma amiga minha pra me transmitir a mensagem de que ele tem algo melhor pr,0,0,1,1,1,1
SVM,5,1051,"Boca macia, gulosa, quente, que vai tentar engolir ele todo e não vai conseguir, vai lambe-lo comple",1,1,-1,-1,1,1
SVM,5,1057,Amo muito eles pois estão cuidando muito bem de mim.,0,-1,-1,-1,0,1
SVM,5,1061,"Quando o sangue esvair do seu corpo, será meu amor indo junto de ti.",1,1,-1,-1,1,1
SVM,5,1071,"Eu fiz o mundo, eu fiz o amor.",-1,-1,1,0,1,0
SVM,5,1073,"E eu gravo isso, Deus abençoa minha sogra, de paz a ela.",0,1,1,1,0,1
SVM,5,1075,"Tenho orgulho de mim, mesmo com todos os meus defeitos, problemas e manias, sou satisfeita comigo me",0,0,-1,-1,1,1
SVM,5,1081,"Já falei algumas coisas pra ela, mas é complicado falar do namorado alheio né?",0,0,1,1,1,1
SVM,5,1086,"Mas foi tranquilo. Deitei e dormi feito um bebê, das duas vezes que eu tomei.",1,1,1,1,1,1
SVM,5,1093,"E você merece amor melhor, você merece coisa melhor, um cara melhor.",-1,-1,1,1,1,1
SVM,5,1094,"Sei que a tristeza excessiva é devido aos efeitos da droga, sei que essa tristeza química vai passar",1,1,1,-1,1,0
SVM,5,1098,"Ele me levou pro quarto dele, e lá foi muito bom.",-1,-1,1,1,1,1
SVM,5,1100,"É meu instrutor, tipo ele fica direto babando meu ovo cara, desde que chego até ir embora.",0,0,1,1,1,1
SVM,5,1104,"Hoje é meu primeiro dia aqui, to adorando !",1,1,-1,-1,1,1
SVM,5,1108,Quando me abraça sinto-me protegida.,-1,-1,-1,0,1,0
SVM,5,1112,"Mesmo quando esse alguém, te dá provas do quanto ele não está interessado, você continua arrumando m",1,1,1,1,1,1
SVM,5,1120,Eu nunca amei ninguém como eu te amei.,1,1,-1,-1,1,1
SVM,5,1123,Eu estou apaixonada pelo meu melhor amigo.,-1,-1,1,0,1,0
SVM,5,1124,"Mas, o maior deles, é o ódio.",0,0,-1,-1,1,1
SVM,5,1130,Estou escrevendo palavras desconexas porque minha mente é desconexa.,1,0,1,1,0,1
SVM,5,1144,"De vez em quando temos nossas briguinhas, mas eu amo ele.",0,1,0,0,0,1
SVM,5,1149,Às vezes tenho a sensação de que os animais são ligeiramente mais dotados de inteligência do que nós,1,1,-1,-1,1,1
SVM,5,1159,"Que vontade de voltar no tempo, ter você do meu lado, com seu olhar iluminado.",-1,-1,1,1,1,1
SVM,5,1163,"Meu fim de semana foi razoável, digamos que esperava um pouquinho mais.",1,1,-1,0,1,0
SVM,5,1165,"Tenho fascínio por alienígenas, tipo, sou louco por eles, acredito em alienígenas e já vi um óvni a ",-1,0,-1,-1,0,1
SVM,5,1166,"Eu te amo, e jamais vou deixar você na mão.",1,0,1,1,0,1
SVM,5,1183,"Chegando na casa dele, eu me senti confortável.",-1,-1,1,0,1,0
SVM,5,1184,Hoje senti uma saudade bem gostosa de todos e do lugar onde fiquei.,0,1,1,1,0,1
SVM,5,1186,Ela mesma já disse que ele é super MATERIALISTA e se preocupa muito com ele mesmo.,1,1,-1,-1,1,1
SVM,5,1188,"Estou aqui, sentindo o gosto da droga que ainda escorre goela a dentro descendo do meu nariz, estou ",-1,-1,-1,-1,1,1
SVM,5,1193,"A maturidade bateu em minha porta cedo, eu tinha que colocar comida na mesa cedo.",-1,-1,-1,-1,1,1
SVM,5,1194,"O Senhor conhece e sonda o meu coração, sabe o que penso, o que sinto.",0,0,-1,1,1,0
SVM,5,1207,"Já são mais de 5 anos que sofro deste mal, perdi muito e venho perdendo cada dia mais, hoje foi um d",-1,-1,-1,-1,1,1
NB,1,4,Eles brigaram e ela terminou com ele.,-1,-1,1,1,1,1
NB,1,6,"Depois de uma hora consegui, peguei meu buzão e um engarrafamento horrível.",-1,-1,1,1,1,1
NB,1,15,"Quando ela te encher a paciência, não brigue, ela só gosta de te ver um pouco irritado, por que sabe",1,1,1,1,1,1
NB,1,18,"Você sempre será aquela menininha de cabelos loiros e um sorriso no rosto mais lindo do universo, eu",-1,-1,1,1,1,1
NB,1,24,"Os que desprezam os pequenos acontecimentos nunca farão grandes descobertas, pequenos momentos mudam",1,1,1,1,1,1
NB,1,33,"Poste frases de garota desapegada,que não precisa de homem nenhum pra ser feliz.",0,0,-1,-1,1,1
NB,1,36,"Fico com inveja dos meus amigos que resolvem tudo sozinhos, sabem ir pra todos os lugares, e numa bo",1,1,1,0,1,0
NB,1,38,"Hoje estou muito chateada, eu acho que eu estou sendo traída meu marido está me tratando diferente c",-1,-1,1,-1,1,0
NB,1,40,"Arrepiei-me, ele percebeu e veio se aproximando cada vez mais, segurou meu rosto; foi aproximando se",-1,-1,-1,-1,1,1
NB,1,43,Acordei na ilusão de ir ao uma festa e beber como toda adolescente de 17 anos.,-1,-1,-1,-1,1,1
NB,1,49,"Hoje eu fui na biblioteca da escola, na hora da aula de Educação Física, e peguei um livro.",-1,-1,-1,-1,1,1
NB,1,59,Eu amo sua sinceridade e inocência.,-1,-1,1,1,1,1
NB,1,61,"Quantas pessoas realmente valem a pena conhecer, e são suas amigas de verdade?",-1,-1,-1,-1,1,1
NB,1,63,"Eu sou virgem, ou pelo menos nunca tive penetração.",0,0,-1,0,1,0
NB,1,66,Essa pessoa que postou isso tem 56 ANOS e ERA CASADA NA ÉPOCA COM UM CARA DE 24 ANOS.,1,1,1,1,1,1
NB,1,67,E NÃO É A PRIMEIRA VEZ QUE ELE TENTA ALGO... NÃO QUERO ENTRAR EM DETALHES,1,1,1,1,1,1
NB,1,72,"Quando tento alertar as pessaoas mais proximas elas dizem que a tu es magra deves engordar e tal, ma",-1,-1,1,0,1,0
NB,1,78,"Vou sentir falta dela, mas a vida é assim, as vezes temos que abrir mão de algo, para podermos conti",-1,-1,1,1,1,1
NB,1,84,"Ódio eu tenho de mim mesma, por não ser a filha que você sempre quis e desejou; e por mais que eu te",-1,-1,1,0,1,0
NB,1,86,"Nós nos amamos, e vamos nos casar.",-1,-1,1,1,1,1
NB,1,87,"A maioria das aulas são de manhã, ou seja, tenho que acordar cedo.",-1,-1,-1,-1,1,1
NB,1,95,"Rodrigo meu amigo, ele disse que ia volta pra fala comigo no msn, eu o considero como um grande irmã",1,1,1,1,1,1
NB,1,99,"Hoje com 21 anos, como que por auxilio lá do auto, começei a ver nessa semana relatos de pessoas que",1,1,-1,-1,1,1
NB,1,101,"Meus sentidos de garota diziam que tinha alguma coisa errada, entao pedir para o lucar e o victor vo",0,0,1,-1,1,0
NB,1,109,"Ju e Geovana ficaram menos mandonas, o que melhorou o nosso relacionamento.",0,1,1,1,0,1
NB,1,114,"É tão dificil assim ela me amar, porque ela falo que eu não vou fazer diferença a unica coisa que eu",-1,-1,-1,-1,1,1
NB,1,117,Já comecei mal o dia.,-1,-1,1,1,1,1
NB,1,120,Resolvi cortar minha franja.,0,0,-1,-1,1,1
NB,1,125,"Nunca namorei a distância, mas acho que não seria fácil!",1,0,1,1,0,1
NB,1,127,"Bom hoje começo escrever meu diário virtual, já que não tenho um único amigo pra me ouvir quando pre",-1,-1,1,0,1,0
NB,1,128,"Chegando à fábrica fiz o processo normal, quando estou chegando a minha sala vejo o telefone tocar e",0,0,-1,-1,1,1
NB,1,129,Minha vida é um sofrimento interno e eterno.,-1,-1,1,1,1,1
NB,1,134,"Coloque seus problemas nas mãos do Senhor, e Ele te dará Vitórias!",1,1,1,1,1,1
NB,1,138,"Então alguém bateu palmas no portão seria ali que minha vida desmoronaria, era um homem e meu esposo",-1,-1,-1,-1,1,1
NB,1,155,"Depois meu pai, simplesmente chegou e falou algo do tipo Sua sem coração, não notou que seu cachorro",-1,-1,1,1,1,1
NB,1,159,Porém o medo de você se distanciar de mim é maior que tudo.,-1,-1,1,-1,1,0
NB,1,160,Eu comprei uma camisa gola V vermelha com zíper pra ele.,1,0,0,0,0,1
NB,1,172,"Eu saía cedo de casa e voltava muito tarde, isso quando eu voltava.",1,0,-1,0,0,0
NB,1,174,"Gente eu sempre ando bem arrumada, cheirosa, maquiada do lado do meu namorado, nunca fiz ele passar ",1,1,-1,-1,1,1
NB,1,183,Acabei conhecendo uma pessoa que eu a amo e ela me ama também.,1,1,1,1,1,1
NB,1,188,"Odeio quando sou tão boa e as pessoas se aproveitam disso, odeio, ter que esconder todo meu sofrimen",-1,-1,-1,-1,1,1
NB,1,189,A vida dá tantas voltas.,0,0,1,1,1,1
NB,1,196,Eu quero que você se de bem na vida e que ame alguém que tbm te ame muito.,1,0,-1,0,0,0
NB,1,198,O tempo sempre ajuda mas as vezes 1 minuto sozinha dentro desse quarto escuro parece tanto tempo a m,-1,-1,1,0,1,0
NB,1,218,Estamos vivendo em um mundo onde a aparência física vale mais do que a aparência interior.,-1,0,-1,-1,0,1
NB,1,220,Entrei neste fórum e vi pessoas super legais e inteligentes.,0,0,-1,-1,1,1
NB,1,222,Mas eu acabei lendo e me interessei pra caramba nele.,-1,-1,1,1,1,1
NB,1,223,"Uma sensação de fracasso tomou conta de mim, tristeza, desânimo e um total desalento pela vida.",-1,-1,1,1,1,1
NB,1,224,"Quero dirigir carro, ser independente, ser uma psicóloga bem sucedida.",-1,-1,1,1,1,1
NB,1,225,"Eu te Amo e cada gesto seu vai ficar aqui dentro do meu coração pra lembrar do teu amor por nós, eu ",1,1,1,1,1,1
NB,1,238,"SÓ QUE ELE COMECOU A DESVIAR O OLHAR DA TV PRA MIM, EU FINGIA QUE NÃO VIA E CONTINUAVA FOCADA NA TV.",-1,-1,1,1,1,1
NB,1,242,"Olhar disfarçadamente pra uma mulher bonita é natural, qual a mulher que não sabe que um homem bonit",-1,-1,1,-1,1,0
NB,1,257,"Me acariciava com tanta vontade, com tanto tesão.",1,0,-1,0,0,0
NB,1,258,"Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar.",1,1,1,1,1,1
NB,1,259,Passei o final de semana inteiro fazendo um vídeo para o meu namorado para esse dia fora o conjunto ,1,-1,-1,-1,0,1
NB,1,260,A janela não está com suas dezenas de xampus.,0,0,1,0,1,0
NB,1,269,"Tudo vai ficar bem! Chegarei mais cedo hoje, vou preparar o macarrão que tanto você gosta, quer toma",0,0,0,0,1,1
NB,1,276,"Ele me receitou zolpidem, um hipnótico, pra me ajudar a dormir.",1,1,1,0,1,0
NB,1,281,"Só de imaginar a gente ficando, da vontade de vomitar.",-1,-1,-1,-1,1,1
NB,1,282,"Guardei todas na minha memória, não as esquecerei jamais.",-1,-1,-1,-1,1,1
NB,1,286,"Conta uma velha lenda dos índios Sioux que, uma vez, Touro Bravo, o mais valente e honrado de todos ",1,-1,1,1,0,1
NB,1,288,"Assim que cheguei, Penélope estava esperando.",0,0,-1,-1,1,1
NB,1,290,"Pode ser que nos vejamos amanhã, pode ser que só nos encontremos daqui a um ano, pode ser até que o ",1,1,0,0,1,1
NB,1,303,"O Marcelo é especial e o que sinto por ele não tem acabado , só tem aumentado cada vez mais e mais .",1,1,-1,-1,1,1
NB,1,305,"E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais",-1,-1,-1,-1,1,1
NB,1,309,"Daquele jeito, vc beijando gostoso e fazendo tudo o que se tem direito em quatro paredes.",-1,-1,1,1,1,1
NB,1,321,"Alguns são leves e divertidos, nos mostram a alegria da vida.",-1,-1,-1,-1,1,1
NB,1,322,Depois daquele dia eu mudei inovei meu visual mudei meu guarda-roupa terminei os estudos hoje sou ps,1,1,-1,0,1,0
NB,1,331,"O nosso coração é sempre a vitima, sempre fica em pedaços.",0,0,-1,-1,1,1
NB,1,335,"Ao mesmo tempo me fazem bem, mas ao mesmo tempo me fazem mal.",0,-1,-1,-1,0,1
NB,1,336,"Quarta feira à noite sai o gabarito, aí eu vou saber quantas eu acertei.",-1,0,1,1,0,1
NB,1,337,Estou criando essa página pra desabafar com meu próprio computador.,0,0,-1,-1,1,1
NB,1,344,Ainda lembro de quanta satisfação que eu tinha em te ver sorrir.,0,0,-1,-1,1,1
NB,1,349,Ele está triste e eu estou triste.,-1,-1,1,-1,1,0
NB,1,351,"Perguntou se eu estava melhor ( ultimamente só tenho chorado), disse para ele que eu estava normal, ",1,1,-1,-1,1,1
NB,1,355,"Chorei mais do que no natal e na páscoa, juro juradinho que chorei.",-1,-1,0,0,1,1
NB,1,359,"Então eu não sei mais oque fazer, me entregar pra morte ou esperar mais um pouco?",1,1,1,1,1,1
NB,1,361,"Passei então 3 aulas me segurando pra não chorar e tentando estudar, pois ia fazer 3 provas depois d",-1,-1,-1,-1,1,1
NB,1,362,"Nem ao menos um beijo seu eu consegui, mas posso afirmar que não foi necessário para mim me apaixona",-1,-1,1,1,1,1
NB,1,379,"Hoje minha vida é uma grande bosta, eu me sinto tão imperfeitamente estranha uma aberração, EU ME OD",1,1,1,1,1,1
NB,1,397,Tinha um garoto que ficava direto me olhando e isso tava me incomodando.,0,0,-1,0,1,0
NB,1,416,"Apesar de ser tarja vermelha, não vou poder usar ele mais do que dois meses, por causa da dependênci",1,1,1,0,1,0
NB,1,418,A uns meses atrás eu reencontrei um amigo então ele começou a me dar ideia e eu fui acreditando ele ,0,0,1,-1,1,0
NB,1,421,Era um belo trabalho.,0,0,-1,0,1,0
NB,1,423,"Se bem, que agora não tá diferente, porque de todo jeito ele tá comigo por piedade.",1,1,1,1,1,1
NB,1,431,QUE O AMOR AO PRÓXIMO E A VONTADE DO CONHECIMENTO SEJA A SUA MARQUINHA NESTE LINDO ESPIRITO ILUMINAD,-1,0,-1,-1,0,1
NB,1,433,"Eu queria ser uma conhecedora da vida, pra entender meu coração.",1,1,1,0,1,0
NB,1,435,Me refugiei dentro da umbanda com meus guias e guias dos outros.,0,0,1,1,1,1
NB,1,436,Sai de madrugada e diz que foi comprar um pastel.,1,0,-1,-1,0,1
NB,1,449,"Estou aqui para compartilhar minha triste vida, mais especificamente minha triste vida como viciado ",-1,-1,-1,-1,1,1
NB,1,454,"As vezes me sinto triste, tenho 12 anos e sou bv, a maioria das minhas amigas, nao são bvl, e o pior",1,0,-1,-1,0,1
NB,1,472,"Hoje meu namorado vai pra um aniversário, geralmente ele vem na minha casa todo santo sábado.",1,0,1,1,0,1
NB,1,473,"Entre beijos, ele começou a me acariciar, já estava pronta pra fazer aquilo, e entre beijos me envol",0,0,-1,-1,1,1
NB,1,474,"Oi Querido Diário, estava com saudades de você, não estava escrevendo muito aqui porque minhas féria",1,1,1,0,1,0
NB,1,475,"Devo erguer a cabeça e seguir, pois sei que ela quer mesmo isso, que eu siga meus sonhos, que eu sej",0,-1,1,-1,0,0
NB,1,478,Meu Deus estou muito ansiosa eu imagino toda hora eu e meu amado juntos.,1,1,-1,0,1,0
NB,1,479,"Ai descobriram que todas nós tínhamos nos cortado, pensaram que nos tínhamos feito alguma espécie de",1,0,1,-1,0,0
